id,purch_date,customer_id,product_id,amount,paid
728,4/04/2019,356,12,19,638.78
729,4/04/2019,766,29,15,888.45
730,4/04/2019,917,31,8,361.36
731,4/04/2019,604,18,10,563.3
732,4/04/2019,735,5,3,262.17
733,4/04/2019,578,9,12,360.12
734,4/04/2019,412,42,19,1662.69
735,4/04/2019,919,60,14,577.08
736,4/04/2019,160,20,2,174.1
737,4/04/2019,778,24,18,562.68
738,4/04/2019,1000,57,9,617.67
739,4/04/2019,628,49,14,876.4
740,4/04/2019,840,38,13,285.74
741,4/04/2019,322,6,11,1091.42
742,4/04/2019,436,41,12,713.64
743,4/04/2019,653,47,16,773.12
744,4/04/2019,973,26,5,421.0
745,4/04/2019,928,48,8,293.36
746,4/04/2019,541,18,8,450.64
747,6/04/2019,665,13,4,79.6
748,6/04/2019,796,45,16,732.32
749,6/04/2019,753,23,16,260.32
750,6/04/2019,550,44,14,429.38
751,6/04/2019,211,51,14,1054.48
752,6/04/2019,241,46,3,184.02
753,6/04/2019,392,26,13,1094.6
754,6/04/2019,645,46,7,429.38
755,6/04/2019,580,54,16,604.64
756,6/04/2019,470,14,9,599.4
757,6/04/2019,890,50,13,831.74
758,6/04/2019,921,12,19,808.64
759,6/04/2019,758,57,10,686.3
760,6/04/2019,97,1,19,120.84
761,6/04/2019,846,41,9,588.15
762,6/04/2019,888,35,11,1052.48
763,6/04/2019,46,8,3,126.57
764,6/04/2019,45,21,7,633.36
765,6/04/2019,121,4,14,954.24
766,6/04/2019,151,21,19,1289.34
767,6/04/2019,438,38,20,356.0
768,6/04/2019,4,37,12,743.88
769,6/04/2019,280,38,17,373.66
770,6/04/2019,451,26,4,336.8
771,6/04/2019,674,30,15,344.4
772,6/04/2019,207,43,8,325.52
773,6/04/2019,230,23,18,292.86
774,6/04/2019,310,56,15,307.95
775,6/04/2019,588,22,10,602.6
776,6/04/2019,821,45,4,183.08
777,6/04/2019,63,47,14,676.48
778,6/04/2019,921,27,19,900.79
779,6/04/2019,73,17,16,540.48
780,6/04/2019,835,27,10,474.1
781,3/05/2019,91,30,5,114.8
782,3/05/2019,825,38,7,153.86
783,3/05/2019,869,57,4,274.52
784,3/05/2019,781,28,9,254.16
785,3/05/2019,796,40,16,1268.96
786,3/05/2019,923,55,8,68.4
787,3/05/2019,222,5,11,961.29
788,3/05/2019,663,32,13,1200.29
789,3/05/2019,314,57,15,772.05
790,3/05/2019,581,26,8,673.6
791,3/05/2019,627,16,1,51.01
792,3/05/2019,952,37,18,1115.82
793,3/05/2019,775,34,7,696.78
794,3/05/2019,137,39,11,411.95
795,3/05/2019,548,30,8,152.48
796,3/05/2019,205,26,7,589.4
797,3/05/2019,995,4,9,582.75
798,3/05/2019,95,9,11,320.21
799,3/05/2019,744,28,9,226.17
800,3/05/2019,7,2,12,1028.88
801,3/05/2019,693,40,19,1506.89
802,3/05/2019,251,14,7,695.8
803,3/05/2019,117,4,12,817.92
804,3/05/2019,683,15,13,183.69
805,3/05/2019,565,22,15,903.9
806,3/05/2019,773,19,18,410.94
807,3/05/2019,735,18,7,394.31
808,3/05/2019,666,41,2,74.5
809,3/05/2019,402,43,3,122.07
810,3/05/2019,539,43,2,81.38
811,3/05/2019,679,50,11,703.78
812,3/05/2019,371,36,19,262.77
813,4/05/2019,147,46,12,736.08
814,4/05/2019,618,42,18,1386.18
815,4/05/2019,83,18,4,225.32
816,4/05/2019,139,18,18,1013.94
817,4/05/2019,450,14,18,894.6
818,4/05/2019,697,1,3,19.08
819,4/05/2019,549,47,20,966.4
820,4/05/2019,805,54,6,226.74
821,4/05/2019,349,12,1,42.56
822,4/05/2019,126,41,12,784.2
823,4/05/2019,748,26,13,919.49
824,4/05/2019,220,3,16,1046.4
825,4/05/2019,992,45,3,137.31
826,4/05/2019,982,25,4,173.92
827,4/05/2019,457,55,19,162.45
828,4/05/2019,918,57,3,185.31
829,4/05/2019,203,6,7,694.54
830,4/05/2019,423,43,19,773.11
831,4/05/2019,987,47,9,434.88
832,4/05/2019,69,30,16,216.8
833,4/05/2019,316,43,20,813.8
834,4/05/2019,235,60,15,618.3
835,4/05/2019,910,21,5,452.4
836,4/05/2019,171,57,6,411.78
837,4/05/2019,464,48,19,599.26
838,4/05/2019,88,55,7,59.85
839,4/05/2019,38,17,7,236.46
840,4/05/2019,782,19,14,319.62
841,4/05/2019,598,50,2,99.8
842,4/05/2019,604,36,17,209.27
843,4/05/2019,508,12,3,127.68
844,4/05/2019,424,37,3,185.97
845,4/05/2019,306,48,15,456.6
846,4/05/2019,767,48,20,689.4
847,4/05/2019,132,29,17,1006.91
848,4/05/2019,402,16,8,443.6
849,4/05/2019,171,35,5,478.4
850,4/05/2019,70,47,12,579.84
851,4/05/2019,352,1,11,62.26
852,4/05/2019,67,36,2,27.66
853,4/05/2019,850,18,12,675.96
854,4/05/2019,972,1,16,101.76
855,4/05/2019,732,56,13,266.89
856,4/05/2019,921,17,11,371.58
857,4/05/2019,214,28,7,197.68
858,4/05/2019,607,18,1,56.33
859,4/05/2019,280,43,20,813.8
860,4/05/2019,883,56,13,266.89
861,4/05/2019,954,55,11,94.05
862,4/05/2019,994,45,1,40.74
863,4/05/2019,203,55,6,51.3
864,4/05/2019,729,45,9,411.93
865,4/05/2019,648,4,20,1145.0
866,4/05/2019,200,27,8,379.28
867,4/05/2019,224,37,5,309.95
868,4/05/2019,276,36,6,65.58
869,4/05/2019,263,46,14,858.76
870,5/05/2019,482,58,10,730.5
871,5/05/2019,444,10,6,533.94
872,5/05/2019,274,20,16,696.48
873,5/05/2019,921,44,11,337.37
874,5/05/2019,868,45,7,320.39
875,5/05/2019,164,10,14,1245.86
876,5/05/2019,536,45,5,228.85
877,5/05/2019,798,10,7,423.57
878,5/05/2019,36,11,6,128.82
879,5/05/2019,182,16,17,942.65
880,5/05/2019,534,16,13,475.8
881,5/05/2019,533,54,12,453.48
882,5/05/2019,43,8,14,590.66
883,5/05/2019,654,45,6,274.62
884,5/05/2019,730,48,1,36.67
885,5/05/2019,192,47,8,386.56
886,5/05/2019,182,3,18,1177.2
887,5/05/2019,538,59,7,519.96
888,5/05/2019,353,31,14,780.78
889,5/05/2019,222,23,13,211.51
890,5/05/2019,919,5,16,1398.24
891,5/05/2019,127,44,9,165.6
892,5/05/2019,870,31,9,366.39
893,5/05/2019,607,13,7,139.3
894,5/05/2019,539,10,18,1601.82
895,5/05/2019,961,4,9,613.44
896,5/05/2019,210,14,14,1391.6
897,5/05/2019,176,37,14,867.86
898,5/05/2019,888,5,5,436.95
899,5/05/2019,795,2,4,342.96
900,5/05/2019,956,50,8,337.84
901,5/05/2019,697,8,7,295.33
902,5/05/2019,916,52,18,1777.32
903,5/05/2019,445,6,18,1250.1
904,5/05/2019,849,21,18,1628.64
905,5/05/2019,995,35,20,1626.6
906,5/05/2019,222,45,13,595.01
907,6/05/2019,177,52,2,197.48
908,6/05/2019,648,24,6,187.56
909,6/05/2019,405,20,7,609.35
910,6/05/2019,3,19,15,342.45
911,6/05/2019,115,60,15,618.3
912,6/05/2019,238,26,14,1178.8
913,6/05/2019,343,2,14,1200.36
914,6/05/2019,572,4,2,136.32
915,6/05/2019,151,34,2,137.36
916,6/05/2019,460,58,17,1241.85
917,6/05/2019,439,24,13,406.38
918,6/05/2019,514,11,8,171.76
919,6/05/2019,85,56,18,369.54
920,6/05/2019,507,36,12,165.96
921,6/05/2019,606,12,6,255.36
922,6/05/2019,847,6,12,1190.64
923,6/05/2019,199,18,5,278.85
924,6/05/2019,87,59,14,1039.92
925,6/05/2019,127,19,5,114.15
926,6/05/2019,27,15,20,282.6
927,6/05/2019,125,18,13,732.29
928,6/05/2019,387,43,1,32.96
929,6/05/2019,936,56,15,307.95
930,6/05/2019,643,11,13,279.11
931,6/05/2019,561,42,17,862.92
932,6/05/2019,812,50,17,1087.66
933,6/05/2019,38,46,15,920.1
934,6/05/2019,152,27,8,379.28
935,6/05/2019,193,35,2,172.22
936,6/05/2019,402,24,2,37.52
937,6/05/2019,363,8,12,465.72
938,6/05/2019,587,38,14,307.72
939,6/05/2019,234,28,9,223.65
940,6/05/2019,69,3,8,361.04
941,6/05/2019,242,38,18,395.64
942,6/05/2019,594,28,15,423.6
943,6/05/2019,594,31,9,501.93
944,6/05/2019,743,10,12,1067.88
945,6/05/2019,270,60,8,329.76
946,6/05/2019,888,43,20,813.8
947,3/06/2019,645,58,17,1117.75
948,3/06/2019,416,1,17,108.12
949,3/06/2019,324,22,8,366.4
950,3/06/2019,136,34,5,428.0
951,3/06/2019,278,11,19,407.93
952,3/06/2019,157,54,15,566.85
953,3/06/2019,243,45,2,91.54
954,3/06/2019,179,58,10,730.5
955,3/06/2019,641,14,9,894.6
956,3/06/2019,167,21,1,90.48
957,3/06/2019,156,41,19,893.95
958,3/06/2019,174,3,6,392.4
959,3/06/2019,274,25,7,515.9
960,3/06/2019,892,3,11,719.4
961,3/06/2019,47,27,8,379.28
962,3/06/2019,860,19,12,183.6
963,3/06/2019,677,26,10,564.1
964,3/06/2019,429,11,16,343.52
965,3/06/2019,415,3,15,981.0
966,3/06/2019,596,39,1,37.45
967,3/06/2019,284,2,3,257.22
968,3/06/2019,157,29,13,769.99
969,3/06/2019,678,21,10,904.8
970,3/06/2019,683,18,18,1013.94
971,3/06/2019,240,36,12,165.96
972,3/06/2019,938,54,12,453.48
973,3/06/2019,454,15,16,158.24
974,3/06/2019,840,17,3,101.34
975,3/06/2019,789,12,15,421.35
976,3/06/2019,988,32,10,923.3
977,3/06/2019,243,35,18,1722.24
978,3/06/2019,294,44,10,306.7
979,3/06/2019,729,13,8,159.2
980,3/06/2019,181,42,15,813.9
981,3/06/2019,799,40,14,1110.34
982,3/06/2019,761,52,16,1579.84
983,3/06/2019,909,8,6,253.14
984,3/06/2019,702,11,13,279.11
985,3/06/2019,279,13,8,128.96
986,3/06/2019,368,3,5,327.0
987,3/06/2019,818,46,4,245.36
988,3/06/2019,520,2,17,1457.58
989,3/06/2019,946,59,6,445.68
990,3/06/2019,68,12,17,477.53
991,3/06/2019,306,30,4,74.4
992,3/06/2019,116,49,17,1064.2
993,4/06/2019,439,33,5,411.1
994,4/06/2019,923,2,8,480.16
995,4/06/2019,515,47,6,289.92
996,4/06/2019,198,20,7,609.35
997,4/06/2019,96,27,14,663.74
998,4/06/2019,181,7,2,27.66
999,4/06/2019,951,54,4,87.68
1000,4/06/2019,435,20,18,1143.9
1001,4/06/2019,702,49,19,677.92
1002,4/06/2019,91,49,14,876.4
1003,4/06/2019,673,20,19,1653.95
1004,4/06/2019,628,28,12,338.88
1005,4/06/2019,249,28,12,338.88
1006,4/06/2019,552,54,14,529.06
1007,4/06/2019,459,35,19,1817.92
1008,4/06/2019,640,26,11,926.2
1009,4/06/2019,174,7,15,207.45
1010,4/06/2019,567,32,10,923.3
1011,4/06/2019,222,21,7,633.36
1012,4/06/2019,549,45,16,732.32
1013,4/06/2019,597,25,18,1326.6
1014,4/06/2019,908,2,3,257.22
1015,4/06/2019,481,54,2,75.58
1016,4/06/2019,823,37,7,433.93
1017,4/06/2019,602,48,14,513.38
1018,4/06/2019,98,25,19,1400.3
1019,4/06/2019,487,50,15,959.7
1020,4/06/2019,978,48,6,220.02
1021,4/06/2019,292,37,11,681.89
1022,4/06/2019,300,44,1,30.67
1023,4/06/2019,843,33,6,271.32
1024,4/06/2019,917,60,4,87.4
1025,4/06/2019,853,20,9,783.45
1026,4/06/2019,343,5,6,524.34
1027,4/06/2019,736,58,3,219.15
1028,4/06/2019,7,26,19,1599.8
1029,4/06/2019,985,32,15,1384.95
1030,4/06/2019,876,20,17,1479.85
1031,4/06/2019,297,7,5,36.65
1032,4/06/2019,747,30,17,390.32
1033,4/06/2019,680,13,10,199.0
1034,4/06/2019,815,55,7,41.3
1035,4/06/2019,9,14,9,894.6
1036,4/06/2019,973,17,13,245.96
1037,4/06/2019,80,55,18,153.9
1038,4/06/2019,295,44,3,92.01
1039,4/06/2019,611,4,2,69.52
1040,4/06/2019,408,19,10,228.3
1041,4/06/2019,191,27,8,379.28
1042,4/06/2019,75,37,18,1115.82
1043,4/06/2019,35,29,5,296.15
1044,4/06/2019,98,25,11,810.7
1045,4/06/2019,605,28,20,564.8
1046,4/06/2019,444,1,13,82.68
1047,4/06/2019,579,38,3,65.94
1048,4/06/2019,160,55,10,85.5
1049,4/06/2019,232,43,14,501.34
1050,4/06/2019,143,40,11,872.41
1051,5/06/2019,751,39,5,174.15
1052,5/06/2019,60,21,20,1809.6
1053,5/06/2019,270,9,4,120.04
1054,5/06/2019,509,47,4,193.28
1055,5/06/2019,550,60,16,659.52
1056,5/06/2019,823,60,10,412.2
1057,5/06/2019,853,59,1,74.28
1058,5/06/2019,964,53,20,948.0
1059,5/06/2019,863,5,10,873.9
1060,5/06/2019,944,28,8,225.92
1061,5/06/2019,256,51,5,376.6
1062,5/06/2019,606,32,3,276.99
1063,5/06/2019,848,37,7,433.93
1064,5/06/2019,380,14,16,1240.48
1065,5/06/2019,610,13,17,338.3
1066,5/06/2019,855,16,1,47.13
1067,5/06/2019,443,51,5,376.6
1068,5/06/2019,754,12,11,266.86
1069,5/06/2019,139,45,5,228.85
1070,5/06/2019,494,2,16,1371.84
1071,5/06/2019,651,29,6,184.8
1072,5/06/2019,48,20,1,87.05
1073,5/06/2019,285,23,10,162.7
1074,5/06/2019,279,9,2,60.02
1075,5/06/2019,204,34,14,1393.56
1076,5/06/2019,403,35,19,1745.15
1077,5/06/2019,376,55,19,162.45
1078,5/06/2019,170,36,9,64.71
1079,5/06/2019,638,16,9,499.05
1080,5/06/2019,151,54,19,718.01
1081,5/06/2019,744,57,2,137.26
1082,5/06/2019,781,37,14,867.86
1083,5/06/2019,47,5,15,1310.85
1084,5/06/2019,655,11,11,236.17
1085,5/06/2019,147,9,7,210.07
1086,5/06/2019,196,15,2,28.26
1087,5/06/2019,681,22,9,455.58
1088,5/06/2019,163,48,17,623.39
1089,5/06/2019,826,1,4,25.44
1090,6/06/2019,139,39,15,561.75
1091,6/06/2019,876,57,9,617.67
1092,6/06/2019,329,56,8,164.24
1093,6/06/2019,568,11,9,193.23
1094,6/06/2019,25,35,14,1339.52
1095,6/06/2019,671,42,20,1750.2
1096,6/06/2019,541,33,13,1068.86
1097,6/06/2019,183,52,5,493.7
1098,6/06/2019,617,10,3,213.57
1099,6/06/2019,869,58,5,365.25
1100,6/06/2019,58,39,8,299.6
1101,6/06/2019,733,48,2,73.34
1102,6/06/2019,55,4,4,177.2
1103,6/06/2019,3,29,10,592.3
1104,6/06/2019,630,57,12,823.56
1105,6/06/2019,368,30,5,114.8
1106,6/06/2019,715,28,4,112.96
1107,6/06/2019,793,23,3,48.81
1108,6/06/2019,408,11,19,407.93
1109,6/06/2019,459,52,7,421.61
1110,6/06/2019,490,6,20,1984.4
1111,6/06/2019,517,26,4,336.8
1112,6/06/2019,415,29,5,293.2
1113,6/06/2019,334,14,15,1177.95
1114,6/06/2019,447,23,9,146.43
1115,6/06/2019,463,21,20,1809.6
1116,6/06/2019,54,31,19,762.85
1117,6/06/2019,332,58,9,368.19
1118,6/06/2019,880,25,8,336.08
1119,6/06/2019,308,45,4,183.08
1120,6/06/2019,339,33,1,82.22
1121,6/06/2019,290,9,6,180.06
1122,6/06/2019,485,15,7,75.18
1123,6/06/2019,140,59,18,1337.04
1124,6/06/2019,926,21,16,1447.68
1125,6/06/2019,963,12,6,255.36
1126,6/06/2019,696,39,14,524.3
1127,6/06/2019,398,21,2,180.96
1128,6/06/2019,243,54,16,604.64
1129,6/06/2019,932,27,9,426.69
1130,6/06/2019,401,55,16,69.76
1131,6/06/2019,667,59,4,294.16
1132,6/06/2019,697,46,15,717.75
1133,3/07/2019,935,48,6,220.02
1134,3/07/2019,346,35,12,1148.16
1135,3/07/2019,814,57,19,1069.32
1136,3/07/2019,897,39,8,299.6
1137,3/07/2019,861,1,15,95.4
1138,3/07/2019,128,12,14,488.6
1139,3/07/2019,701,50,11,703.78
1140,3/07/2019,29,30,1,22.96
1141,3/07/2019,994,3,14,915.6
1142,3/07/2019,535,30,20,459.2
1143,3/07/2019,357,51,9,677.88
1144,3/07/2019,392,20,2,174.1
1145,3/07/2019,285,18,16,901.28
1146,3/07/2019,130,41,3,196.05
1147,3/07/2019,544,53,2,148.12
1148,3/07/2019,142,30,16,367.36
1149,3/07/2019,116,11,9,193.23
1150,3/07/2019,609,41,18,1176.3
1151,3/07/2019,384,34,19,1891.26
1152,3/07/2019,83,1,2,12.72
1153,3/07/2019,189,33,19,1562.18
1154,3/07/2019,153,25,6,442.2
1155,3/07/2019,853,55,2,17.1
1156,3/07/2019,117,32,16,1477.28
1157,3/07/2019,966,35,10,956.8
1158,3/07/2019,760,23,14,227.78
1159,3/07/2019,340,12,3,127.68
1160,3/07/2019,286,60,1,41.22
1161,3/07/2019,800,25,5,224.8
1162,3/07/2019,23,51,17,1280.44
1163,3/07/2019,630,13,20,398.0
1164,3/07/2019,268,36,7,96.81
1165,3/07/2019,971,10,20,1779.8
1166,3/07/2019,548,34,17,1692.18
1167,3/07/2019,266,10,20,1779.8
1168,3/07/2019,408,8,12,506.28
1169,3/07/2019,250,29,16,587.52
1170,3/07/2019,873,50,17,1000.62
1171,4/07/2019,94,20,9,532.71
1172,4/07/2019,206,44,10,217.8
1173,4/07/2019,957,8,11,464.09
1174,4/07/2019,837,20,6,522.3
1175,4/07/2019,816,52,9,888.66
1176,4/07/2019,137,51,18,1098.18
1177,4/07/2019,220,25,8,589.6
1178,4/07/2019,889,3,6,392.4
1179,4/07/2019,928,49,13,813.8
1180,4/07/2019,92,46,1,53.37
1181,4/07/2019,743,45,18,535.5
1182,4/07/2019,762,38,4,51.88
1183,4/07/2019,971,13,20,398.0
1184,4/07/2019,770,49,17,1064.2
1185,4/07/2019,842,38,8,87.92
1186,4/07/2019,334,52,19,994.27
1187,4/07/2019,725,26,18,1045.8
1188,4/07/2019,215,57,14,960.82
1189,4/07/2019,572,31,2,111.54
1190,4/07/2019,84,21,18,1628.64
1191,4/07/2019,469,18,7,394.31
1192,4/07/2019,800,31,3,167.31
1193,4/07/2019,290,34,7,696.78
1194,4/07/2019,15,5,1,86.52
1195,4/07/2019,406,16,20,1086.8
1196,4/07/2019,611,22,17,819.57
1197,4/07/2019,143,14,12,1192.8
1198,4/07/2019,882,14,19,1888.6
1199,4/07/2019,598,54,4,151.16
1200,4/07/2019,810,28,20,564.8
1201,4/07/2019,494,26,6,490.02
1202,4/07/2019,224,28,19,536.56
1203,4/07/2019,216,21,20,1809.6
1204,4/07/2019,799,35,17,975.97
1205,4/07/2019,513,54,3,113.37
1206,4/07/2019,895,53,9,393.3
1207,4/07/2019,107,12,17,723.52
1208,4/07/2019,247,51,3,225.96
1209,4/07/2019,808,46,18,1104.12
1210,4/07/2019,556,55,15,128.25
1211,4/07/2019,739,53,2,148.12
1212,4/07/2019,441,18,4,225.32
1213,4/07/2019,820,7,9,85.86
1214,4/07/2019,303,7,14,193.62
1215,4/07/2019,707,42,4,315.04
1216,4/07/2019,425,55,12,102.6
1217,4/07/2019,59,12,11,468.16
1218,4/07/2019,628,5,14,1223.46
1219,4/07/2019,518,58,14,1022.7
1220,4/07/2019,731,58,20,1052.0
1221,4/07/2019,306,31,11,613.47
1222,4/07/2019,272,35,10,956.8
1223,4/07/2019,134,55,5,42.75
1224,4/07/2019,763,51,16,1205.12
1225,4/07/2019,104,26,11,926.2
1226,4/07/2019,799,26,11,926.2
1227,4/07/2019,635,41,4,261.4
1228,5/07/2019,928,14,13,1292.2
1229,5/07/2019,902,55,20,171.0
1230,5/07/2019,207,42,5,223.15
1231,5/07/2019,382,34,19,1891.26
1232,5/07/2019,237,40,16,1268.96
1233,5/07/2019,220,13,20,278.6
1234,5/07/2019,487,8,10,421.9
1235,5/07/2019,830,10,2,128.14
1236,5/07/2019,486,30,12,275.52
1237,5/07/2019,392,4,2,136.32
1238,5/07/2019,384,60,9,370.98
1239,5/07/2019,229,8,20,616.0
1240,5/07/2019,621,4,11,749.76
1241,5/07/2019,680,42,16,1400.16
1242,5/07/2019,60,35,18,1722.24
1243,5/07/2019,676,3,4,245.92
1244,5/07/2019,874,47,9,434.88
1245,5/07/2019,33,46,20,1226.8
1246,5/07/2019,677,16,2,72.08
1247,5/07/2019,907,42,3,262.53
1248,5/07/2019,144,8,5,210.95
1249,5/07/2019,789,26,13,1094.6
1250,5/07/2019,329,48,1,36.67
1251,5/07/2019,935,19,6,136.98
1252,5/07/2019,477,39,19,711.55
1253,5/07/2019,445,59,12,811.08
1254,5/07/2019,553,14,14,1391.6
1255,5/07/2019,971,3,10,654.0
1256,5/07/2019,273,60,18,741.96
1257,5/07/2019,896,29,4,236.92
1258,5/07/2019,324,16,14,776.3
1259,5/07/2019,259,58,7,470.47
1260,5/07/2019,852,8,18,630.36
1261,5/07/2019,918,53,17,1259.02
1262,5/07/2019,829,18,17,957.61
1263,5/07/2019,424,31,15,836.55
1264,5/07/2019,556,46,14,858.76
1265,5/07/2019,142,60,15,618.3
1266,5/07/2019,543,19,6,89.04
1267,5/07/2019,8,5,17,876.52
1268,5/07/2019,586,20,12,585.0
1269,5/07/2019,780,51,14,1054.48
1270,5/07/2019,346,2,10,857.4
1271,6/07/2019,155,29,6,355.38
1272,6/07/2019,565,59,3,222.84
1273,6/07/2019,592,12,1,42.56
1274,6/07/2019,109,25,20,1474.0
1275,6/07/2019,321,30,2,45.92
1276,6/07/2019,245,9,15,405.15
1277,6/07/2019,780,30,8,183.68
1278,6/07/2019,657,31,10,457.3
1279,6/07/2019,111,38,5,109.9
1280,6/07/2019,494,34,7,696.78
1281,6/07/2019,42,26,11,926.2
1282,6/07/2019,276,51,11,687.72
1283,6/07/2019,889,39,6,217.98
1284,6/07/2019,405,51,3,149.13
1285,6/07/2019,331,43,13,523.64
1286,6/07/2019,382,18,19,1070.27
1287,6/07/2019,119,9,10,300.1
1288,6/07/2019,401,40,15,1189.65
1289,6/07/2019,431,7,12,165.96
1290,6/07/2019,974,28,4,75.68
1291,6/07/2019,173,44,12,320.16
1292,6/07/2019,8,9,12,288.12
1293,6/07/2019,811,14,13,1292.2
1294,6/07/2019,278,53,3,222.18
1295,6/07/2019,527,54,3,113.37
1296,6/07/2019,220,7,16,221.28
1297,6/07/2019,906,48,12,440.04
1298,6/07/2019,479,43,10,406.9
1299,6/07/2019,139,26,16,1037.28
1300,6/07/2019,578,55,20,155.6
1301,6/07/2019,903,19,16,365.28
1302,6/07/2019,450,34,1,99.54
1303,6/07/2019,728,52,20,1303.4
1304,6/07/2019,291,48,13,476.71
1305,6/07/2019,976,9,13,351.13
1306,6/07/2019,261,2,19,1629.06
1307,6/07/2019,269,56,16,328.48
1308,6/07/2019,595,22,3,180.78
1309,6/07/2019,344,54,13,491.27
1310,6/07/2019,307,36,4,55.32
1311,6/07/2019,56,30,2,45.92
1312,6/07/2019,574,53,19,1407.14
1313,6/07/2019,415,21,7,633.36
1314,6/07/2019,753,46,16,981.44
1315,6/07/2019,291,36,18,248.94
1316,3/08/2019,1000,41,1,65.35
1317,3/08/2019,372,17,7,236.46
1318,3/08/2019,542,21,8,723.84
1319,3/08/2019,916,35,16,857.28
1320,3/08/2019,593,50,14,447.86
1321,3/08/2019,460,26,13,1094.6
1322,3/08/2019,698,22,9,542.34
1323,3/08/2019,768,43,3,122.07
1324,3/08/2019,269,11,10,107.4
1325,3/08/2019,49,32,9,830.97
1326,3/08/2019,678,56,1,20.53
1327,3/08/2019,188,23,9,146.43
1328,3/08/2019,901,11,20,429.4
1329,3/08/2019,187,27,13,616.33
1330,3/08/2019,330,51,17,1280.44
1331,3/08/2019,147,5,5,266.55
1332,3/08/2019,99,21,5,452.4
1333,3/08/2019,571,11,20,283.4
1334,3/08/2019,91,40,5,396.55
1335,3/08/2019,742,5,7,311.99
1336,3/08/2019,842,44,11,276.65
1337,3/08/2019,687,37,19,1177.81
1338,3/08/2019,732,28,17,480.08
1339,3/08/2019,86,16,20,1109.0
1340,3/08/2019,331,32,20,1846.6
1341,3/08/2019,543,27,15,711.15
1342,3/08/2019,587,21,4,361.92
1343,3/08/2019,492,40,8,634.48
1344,3/08/2019,200,2,2,171.48
1345,3/08/2019,120,1,7,44.52
1346,3/08/2019,970,22,20,1205.2
1347,3/08/2019,767,15,11,155.43
1348,3/08/2019,185,25,2,147.4
1349,3/08/2019,123,42,20,1750.2
1350,3/08/2019,453,30,4,91.84
1351,3/08/2019,620,20,4,348.2
1352,3/08/2019,75,53,20,1481.2
1353,3/08/2019,843,4,20,1363.2
1354,3/08/2019,362,26,19,1599.8
1355,3/08/2019,234,40,15,820.8
1356,3/08/2019,759,26,3,252.6
1357,3/08/2019,251,1,3,15.66
1358,3/08/2019,678,38,17,373.66
1359,3/08/2019,16,28,18,508.32
1360,4/08/2019,898,3,2,130.8
1361,4/08/2019,111,29,2,118.46
1362,4/08/2019,605,14,14,1391.6
1363,4/08/2019,625,29,5,296.15
1364,4/08/2019,536,16,1,53.79
1365,4/08/2019,572,13,14,278.6
1366,4/08/2019,372,38,3,34.95
1367,4/08/2019,127,50,20,1138.8
1368,4/08/2019,511,12,6,232.38
1369,4/08/2019,517,18,11,619.63
1370,4/08/2019,250,39,11,411.95
1371,4/08/2019,830,60,14,536.62
1372,4/08/2019,593,36,10,138.3
1373,4/08/2019,229,51,1,75.32
1374,4/08/2019,581,6,12,1190.64
1375,4/08/2019,753,58,18,959.94
1376,4/08/2019,801,31,14,780.78
1377,4/08/2019,127,36,10,138.3
1378,4/08/2019,534,36,15,207.45
1379,4/08/2019,817,4,3,204.48
1380,4/08/2019,746,38,7,153.86
1381,4/08/2019,151,29,6,355.38
1382,4/08/2019,282,44,3,92.01
1383,4/08/2019,835,27,12,568.92
1384,4/08/2019,306,4,14,954.24
1385,4/08/2019,265,35,9,861.12
1386,4/08/2019,707,13,17,338.3
1387,4/08/2019,448,30,12,206.64
1388,4/08/2019,856,12,9,383.04
1389,4/08/2019,914,58,15,1095.75
1390,4/08/2019,117,14,19,1888.6
1391,4/08/2019,347,50,15,959.7
1392,4/08/2019,679,17,1,33.78
1393,4/08/2019,902,42,5,437.55
1394,4/08/2019,195,27,16,758.56
1395,4/08/2019,117,51,13,646.23
1396,4/08/2019,15,55,8,68.4
1397,4/08/2019,350,8,5,210.95
1398,4/08/2019,977,1,6,38.16
1399,4/08/2019,289,29,20,1184.6
1400,4/08/2019,73,51,14,864.64
1401,4/08/2019,460,46,20,1226.8
1402,4/08/2019,594,11,17,364.99
1403,4/08/2019,182,10,6,533.94
1404,4/08/2019,672,22,18,1084.68
1405,4/08/2019,510,21,14,1266.72
1406,4/08/2019,141,45,16,673.76
1407,4/08/2019,150,16,2,110.9
1408,4/08/2019,513,25,11,810.7
1409,4/08/2019,266,9,14,361.34
1410,4/08/2019,876,2,5,240.05
1411,4/08/2019,730,23,10,162.7
1412,4/08/2019,136,54,19,718.01
1413,4/08/2019,675,56,18,369.54
1414,4/08/2019,767,31,15,836.55
1415,4/08/2019,909,50,13,432.51
1416,4/08/2019,700,17,18,608.04
1417,4/08/2019,625,10,1,60.51
1418,4/08/2019,445,40,2,138.0
1419,4/08/2019,369,44,11,313.72
1420,4/08/2019,214,44,16,382.72
1421,4/08/2019,200,19,6,136.98
1422,4/08/2019,30,23,14,227.78
1423,4/08/2019,293,36,17,162.18
1424,4/08/2019,782,27,20,948.2
1425,4/08/2019,265,16,13,720.85
1426,4/08/2019,477,39,11,411.95
1427,4/08/2019,334,27,2,94.82
1428,4/08/2019,901,5,18,849.42
1429,4/08/2019,502,16,14,465.78
1430,4/08/2019,293,21,14,1266.72
1431,4/08/2019,759,9,16,480.16
1432,4/08/2019,122,11,20,322.0
1433,4/08/2019,505,57,18,1235.34
